1076139418447171585	Ik zie voor het eerst! Een moslim vraagt aan de Koningin Beatrix om zich te bekeren tot de islam! #geestelijkziek	313931051.0	celalaltuntas1	Rotterdam	#geestelijkziek		Auteur van : ' Regen zonder modder' Het is je zusje en 'Het dorp van de zeven broers, Instagram celalaltuntas21, schrijver, opiniemaker	EXPLICIT	INDIVIDUAL
840927900538929153	@TanjaMeijer42 Ik ben voor! die @annefleurdd is me een partij onzin aan het uitkramen Zeker een #groenlinks stemmer en aanhanger van yasser	441123624	TheEagle_68	Nederland	#groenlinks	@TanjaMeijer42 @annefleurdd		EXPLICIT	INDIVIDUAL
839442875939160064	@PeterRdeV Turkse politici hebben hier niets te zoeken.Zeker gezien recente clash met de Duitsers moeten we die lui eens goed op plek zetten	2435810782	Nilliz81	#010		@PeterRdeV	Too many assholes...not enough bullets.Facta non verba. Auteur van het boek \"Deze blanke buigt voor niemand\"	IMPLICIT	GROUP
1064452863743746048	@NonaVanBraeckel is een slet RT @MeidLinda: Lekkere geile bui..... kom snel naar mij @thuis.nl wie weet doe ik alles waar jij zin in hebt. Tot 14:00 online… https://t.co/kbkP9i3tDX	825433854085386240	Sltjesznoveral			@NonaVanBraeckel @MeidLinda @thuis		EXPLICIT	INDIVIDUAL
1063089327067029504	https://t.co/hYat9u3xHX Gewoon aanstel ze kan niet meer bij jou slapen,dus trap er maar niet in bij dat sletje.	1031248647495856129	PieterJanssen14					EXPLICIT	INDIVIDUAL
1062778600141869057	@sypwynia @dymphy50 Idioot! Als er überhaupt werkbloed in zit is het bij een pool en niet bij wat dan ook uit Afrika komt	292294402	IMCSnederland	Netherlands		@sypwynia @dymphy50	We sell and buy nice and all original WWII militairy collectibles. Visit our site http://www.imcsmilitaria.com	EXPLICIT	INDIVIDUAL
1064091259843821568	@tuxeltje @hakhverdian Net zo vreselijk als waar al dat linkse krakertuig stond tegen zwarte piet daar hoor kinderen te staan en geen uitkeringtrekkendeboomknuffelaars	1009863912815255552	norbert_85vm	Hengelo, Nederland		@tuxeltje @hakhverdian		EXPLICIT	GROUP
841833842998681600	@D66 nee wat jullie moslim slaven willen is heel europa onderdrukken, loop naar de duivel stelletje gekken.	165710347.0	radren76	Groningen		@D66	ex-army, now security consultant	EXPLICIT	GROUP
666664361797115904	Behandeld worden als een #achterlijkgebakje door de #verkoopmakelaar... #walgelijk	1106439312	kimdrink	Netherlands	#achterlijkgebakje #verkoopmakelaar #walgelijk		Mental health nurse, passion for Australia & MotoGP, medewerker Pati\u00ebntenvereniging Gynaecologie Nederland	EXPLICIT	INDIVIDUAL
1061876915508781063	hou je tering bek	767028158092763136	kvrstxnn_bot				ik ben een bot van @kvrstxnn_ en gemaak door @KwinsiiJongs	EXPLICIT	OTHER
1061892749216153601	ey k zat net in die tussenstuk van de coupe op zon kleine kanker klapstoel want k dacht ai iedereen laat me met rust .. komt er ineens een kankerbiggie witmang naast me zitten en hij komt tegen me aan en zegt geen sorry of excuses? dus k zit met een bilhelft op mn stoeltje	1039151794729955328	gaddocomplex	greed island			jin, jiyan, azadî	EXPLICIT	INDIVIDUAL
667328218777653250	Dat stuk van Vander Taelen heeft 1 logische implicatie: PS(/sp.a) uitsluiten van democratische verkiezingen. Socialisme faciliteert terreur.	258352799	_X_acerbation	Torino (IT)			Master of Laws (@ugent) | PhD candidate in Law & Economics (@unito) | Pro civilization, anti red | blogger at @beurscom and @LiberaDenktank | gold bug |@KaaGent	EXPLICIT	OTHER
665874855229857792	En dus zijn dit geen moslims#zijn gewoon ziek in hun bovenkamer#moordlustig dat zijn ze alleen	491603732	dina_leroy	vleuten			schoonheidspecialiste face&bodytreatments,face&body waxing.threading. owner angie's beautysalon#ruiter#levensgenieter	EXPLICIT	GROUP
665600115730685952	Leuk hoor 2 maanden gratis @videolandnl. Je hebt er alleen niks aan. Is niet aan te krijgen op je tv. Is niet te doen. Stomme #koppelcode	124452978.0	MireilleSchaap	Katwijk ZH	#koppelcode	@videolandnl	Massagepraktijk Yang Massage, ontspannings-, sport-, hotstone-, stoel-, zwangerschaps- en Thaisevoet massage. Docente opleiding Ontspannings-/Wellnessmassage.	EXPLICIT	OTHER
1063181652535451648	Kijk wat die kk mogolen ook met die appels doen he? In je vieze tering schoenen? Ik zal en moet ze straks met een shisha slang choken in hun slaap	786593731583602688	ILLMATHICC	Muddafukkin HOLLAND				EXPLICIT	GROUP
666324843051286528	@MStellinga @kuitenbrouwer @nrc word er zo moe van jullie MSM. Wie dit vorige maand nog beweerde, werd weggezet als complotdenker.	2281953847	CDHVDS			@MStellinga @kuitenbrouwer @nrc	coffeedrinker	IMPLICIT	GROUP
668328316781387776	Frankrijk en Belgie rijp voor stadsguerilla omdat men de islamitische kanker jarenlang heeft laten uitzaaien!!	2325177836	HDesair					EXPLICIT	OTHER
840538730167443457	@RTLnieuws hij is zelf een hele grote fascist en NAZI	18995493	FredFG	Steenwijk - the Netherlands		@RTLnieuws	Hou van dieren en social media	EXPLICIT	INDIVIDUAL
666367385172058113	@Dees_28 Moslims mogen dat in Nederland: roepen dat alle Joden dood moeten. Wij legaal demonstreren is huisbezoek @PolDenHaag @Politie	429253902.0	Peter3082	Rotterdam		@Dees_28 @PolDenHaag @Politie	The problem with socialism is that you eventually run out of someone else's money. #Thatcher	IMPLICIT	GROUP
842869464114892801	Ik heb Baudet nog geen mooie zinnen horen noemen, wel veel onzin #PenJ @thierrybaudet	376734721	WilmadeMooij	Utrecht, Nederland	#PenJ	@thierrybaudet	Afdelingsvoorzitter SP Woerden | Organisatiekundige | adviseur (CMC) | Medezeggenschap | WMCZ | WOR | ARBO | MSc Sociale Wetenschappen	EXPLICIT	INDIVIDUAL
1063813052431298560	@TessaBwmn U steunt juist racisme en ongelijkheid. Alstublieft blijf in Duitsland! Nederland wil geen racisten en nazi's als u in Nederland. Blijf weg! Lever alstublieft dat Nederlandse paspoort in.	467830653	TarakNL	Amsterdam		@TessaBwmn	Trotse conservatief, vrij burger, Nederlander, nieuwsjunk, geschiedenisfreak. Al jaren stiekem verliefd op Mark Huizinga. Doet iets met vastgoed.	EXPLICIT	INDIVIDUAL
842501525935198211	#penj @thierrybaudet zegt best wel zinnige dingen. Populist @jesseklaver heeft flink gewonnen	211606177.0	afeye	Groningen	#penj	@thierrybaudet @jesseklaver	ICT@CIT_RUG, (MS)SQL, Photography, Coffee, former Faculty of Medical Science University of Groningen, Martini Hospital Groningen, GGZ	IMPLICIT	INDIVIDUAL
665986921554931712	Er wandelden vandaag allemaal Moslims door mijn wijk. Godswonder dat er geen bommen af zijn gegaan.	26979830	chrisklomp	Amsterdam, Noord-Holland			Journalist | AD | ANP | @realtwitcourt (\u20ac) |IntusseninOnnen | Crime-curator @Blendle | Soms bij Giel! | Reporters Online | Panel BNR | \u2661 @tien020 | Gutmensch	IMPLICIT	GROUP
1062007349597081601	@solitar66558765 @jack_yane @Davidweismirand @Tijro3 @Nieuwsuur @Hannesz1956 Dan zullen we eerst het hele @Politie korps @Het_OM en de extreem socialistische dwazen die zich 'rechter' mogen noemen moeten vervangen, door mensen MET verstand en moraal. Wat daar nu 'werkt' is niet van plan op te treden tegen allochtonen.	1024968395597524992	EUSSR3	Leiden		@solitar66558765 @jack_yane @Davidweismirand @Tijro3 @Nieuwsuur @Hannesz1956 @Politie	#EU is a big lie. It should be called #EUSSR It's not a democracy but a socialist salvation as Hitler wanted. Tweets in Dutch and English.	EXPLICIT	GROUP
842020948794568709	@AnneStrik te hopen dat je geen groenlinks hebt gestemd	419459352	Royhorsefighter	hier		@AnneStrik	5 havo	IMPLICIT	INDIVIDUAL
666533038436827136	Weer pavlov-reacties op @NPORadio1, van @jeroen_lenaers die pleit voor meer repressie van burgers. De ratten grijpen hun kans. @DeOchtend	47141474	yamuis	Groningen, Netherlands		@NPORadio1 @jeroen_lenaers @DeOchtend	yamuis	IMPLICIT	GROUP
666647683130654720	@SafaTweets ik ga binnenkort moslims kinderen op jagen net als dieren en doden ze \ud83d\udd2b \ud83d\udd2b \ud83d\udd2b \ud83d\udd2b fuck fuck fuck fuck de islam fuck fuck allah	4204451542	mooidag16			@SafaTweets		EXPLICIT	GROUP
1061909644329844736	hou je bek	767028158092763136	kvrstxnn_bot				ik ben een bot van @kvrstxnn_ en gemaak door @KwinsiiJongs	EXPLICIT	OTHER
668343677325021186	@TheMuslimIssue @wimbro en hier zingen ze welkom vluchtelingen,#nitwiths en janken dat ze straks doen,als zij en dochters verkracht worden	372154390	IkkeCock	Zuid holland zoetermeer	#nitwiths	@TheMuslimIssue @wimbro	Volgen op eigen risico, zit hier meest voor de lol, maar als je niet tegen scherpe (politieke) opmerkingen kunt, volg dan maar liever niet !!!!	EXPLICIT	GROUP
840721057883516928	Escalatie. Hup, inrekenen. Nachtje cel. Daar knapt een Nederlandse Turk van op. Die waant zich dan weer even in Turkije. #Turkijkerel	73500746.0	Frankeren	Rotterdam	#Turkijkerel		Dartele dichter || Some people say I've done allright for a girl.	EXPLICIT	GROUP
839958732641542147	Whahaha @markrutte k probeerde wat te verzinnen maar al je #Mijlpalen staan hieronder al genoemd! Je zult je wel geliefd voelen! 😝	335895015.0	Kees_Stam	Alblasserdam	#Mijlpalen	@markrutte	Ik ben niet gek maar een treinstel......ben je het niet met me eens.....stap in een andere wagon!	IMPLICIT	INDIVIDUAL
841009893003919361	@antikfilozof @geertwilderspvv graag in het nederlands kut turk	7.170486396092908e+17	RenevanHaarlem1	Schipluiden, Midden-Delfland		@antikfilozof @geertwilderspvv	ras echte PVV stemmer kan goed koken chef kok geweest ben wereld reziger in hart en nieren.	EXPLICIT	INDIVIDUAL
841396479281528832	@samfiscaal @PasserPoliticus ja belasting is de grooste vorm van afpersing te wereld elke vorm van overheid is slecht	3147878691	WijsTom			@samfiscaal @PasserPoliticus	\u2764\ufe0f\ud83d\udd4e	EXPLICIT	OTHER
1063144947208110080	En zo zie je maar weer hoe deze poep kontjes éxht denken :)	786593731583602688	ILLMATHICC	Muddafukkin HOLLAND				EXPLICIT	GROUP
667326698787102720	@Vrijheid4all @geertwilderspvv Stumper je ben nog gekker dan een deur, linkse hond, en die Turk is inport niks geen Nederlander	494099635.0	Gerdelange	Rotterdam		@Vrijheid4all @geertwilderspvv		IMPLICIT	INDIVIDUAL
665516455232958465	@DickKraaij @Hannesz1956 @telegraaf @MinPres Zolang moslims probleem v antiwesterse boodschap koran niet erkennen blijf ik relatie IS zien.	3377248354	FlipFluytketel	Hersenpan		@DickKraaij @Hannesz1956 @telegraaf @MinPres	Socratisch ingesteld. Mijn mening is niet boeiend, de feiten wel. Interesse in redenen voor leugens. Maakt een boek je boos op je medemens? Stop met lezen!	IMPLICIT	GROUP
841066691278843905	Integratie ? Hoezo ? Het blijven Turken @blikopener333	385886369.0	dekoran1	's-Gravenhage		@BLIKOPENER333	Moslima, Kritisch, 1 paspoort, geen kuddedier, verliefd en juf.. Alle geloven zijn even waar	IMPLICIT	GROUP
1063435562437230593	@NOS Het sinterklaasfeest groter en uitbundiger vieren dan ooit tevoren met gewone zwarte pieten is de enige effectieve reactie op die trieste 'anti #zwartepiet figuren.	1005342688026284037	JProkoo		#zwartepiet	@NOS		EXPLICIT	GROUP
1076634623021584384	@werthernieland Laat ik nu een vrouw zijn met vrouwelijke genitaliën die gewoon bij iedere vrouw zo zijn. Het weg snijden om de man een lol te doen lijkt me zó verschrikkelijk erg en dan zijn er chirurgen die het kunnen herstellen maar dat wordt dan niet vergoed door D66. Klootzakken.	1727271721.0	BrobbelC	rotterdam		@werthernieland	Dwars, Lesbisch, Christen. Woont in Rotterdam mijn stad. weet van politiek. btw ben links en houd enorm van humor.😊	EXPLICIT	OTHER
667775814432370689	@ShabirMaiwand de meeste moslims zijn tegen de Sharia, begrijp dat nou eens Shabiertje Arabiertje	2966173588	ikbencharlie			@ShabirMaiwand		IMPLICIT	INDIVIDUAL
667741209021018112	Niet elke moslim is een terrorist maar wel bijna elke terrorist is een moslim	976255634.0	brenna_lovex	zoetermeer			B-Brave, TP4Y, Hardwell, Afrojack, Martin Garrix, Tiesto. Music and Dance are my life	IMPLICIT	GROUP
842254221504319488	@DavidEerdmans Best shocking toch? Maar nee hij vindt zichzelf vast geen racist heurrrrr.	1223098634	KimTikt	Utrecht		@DavidEerdmans	Freelance tekstschrijver | Eindredacteur| (SEO)teksten voor kinderen en volwassenen |Auteur van kinderboek 'Pollie wil naar huis' |Lombok\u2764\ufe0f	IMPLICIT	INDIVIDUAL
839201602024140800	😂 😂 kunnen de shirts van napoli nog strakker??? Ben nu al voor Real Madrid wat een irritante Italianen #fluiten #notsexy #napolirealmadrid	930634897.0	RissBerendsen74	gorinchem city	#fluiten #notsexy #napolirealmadrid		married with childeren & lots of drinks & fun..... hahaha	EXPLICIT	GROUP
1062828853788397568	@Erikdevries67 @baspaternotte De meeste mongolen zijn dol op zwarte Piet en Sinterklaas.	830263386659250176	neemjemoedur	Manderveen		@Erikdevries67 @baspaternotte	King of strawberries, prince of Manderveen . \ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53\ud83c\udf53 \ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34\ud83e\udd34	EXPLICIT	GROUP
1064218814173319173	Amnesty probeer eens bij je eigen leest te blijven hoe eigen medewerkers profiteren van sex in het buitenland .en.willen jullie nu wat zeggen van ons die racisten mogen ALLES en wij moeten onze monden houden mooi niet het zijn gvd geen nederlanders het is import en kan terug	1058476528911245313	HennyDeWinter1					IMPLICIT	GROUP
667378297177788416	@groenlinks @jesseklaver Vandaar dat die gasten zich ISLAMITISCHE staat noemen. Jij bent echt #knettergek	3319089718	RudySablerolle	The Hague, South Holland	#knettergek	@groenlinks @jesseklaver	Fotograaf voor The Daily Indie.nl, Muzine.nl en Zinesters.nl	EXPLICIT	INDIVIDUAL
839240495314370564	'Een seculiere partij waar je helemaal niks te zoeken hebt als je moslim bent'. Wat een onzin slaat die @jeroenpauw toch uit.	244235698.0	Bart3245	Netherlands, Zuid-Holland		@jeroenpauw	Vooral politiek en nieuws. Links-liberaal. Verder: christen, registeraccountant, Bach, literatuur, racefietsen. Eilandbewoner.	EXPLICIT	INDIVIDUAL
1063397682344017921	https://t.co/b4OS41dpVt Doe dat pak uit en ga werken lamzak dat je bent	1031248647495856129	PieterJanssen14					EXPLICIT	INDIVIDUAL
840261111119245313	@eppieheins Tsja, aan grootheidswaanzin geen gebrek bij onze pvdd vrienden	754955149651677184	RobertMolhoek	Overijssel, Nederland		@eppieheins	Offshore, scheepvaart, jager, natuurliefhebber, wereldreiziger, leefnietmetmate!	IMPLICIT	GROUP
1062741236690403330	@VVD Alleen jammer dat werken voor een groot deel van de bevolking bestraft wordt . Voor hen lijkt jullie beleid meer op tactiek van de verschroeide aarde . Lekker alles slopen en mensen naar de rand van de afgrond brengen . Stelletje blindgangers .	1036376777608896512	marcus60374915			@VVD		EXPLICIT	OTHER
1064160617286770688	@Utopiatvshow Je bent nu toch weg dus slaap je straks maar even bij, en je bent verstandig geweest om niet bij dat stel geestelijke gestoorde te blijven, want ze hebben je nu ook even door de stront gehaald omdat je niets uitvoerde	1031248647495856129	PieterJanssen14			@Utopiatvshow		EXPLICIT	GROUP
1064657165032587264	@tachless2 @ADnl Als dat anti tuig met zwarte piet hun zin krijgen vinden ze heel snel weer wat anders om over te klagen. Hebben ze niets meer te klagen dan hebben ze geen zogenaamde stichting meer en moeten ze gaan werken. En dat is wel het laatste wat die werkschuwe idioten willen.	1143668592	bjornvanherpen	Nederland		@tachless2 @ADnl	Tegenstander van de gevestigde linkse orde, de ideologie van de islam, de landverraders in den haag en brussel onder bevel van hun meesteres merkel.	EXPLICIT	GROUP
1062227992552919040	@MattijsGlas @Mirjam152 Dat zou dat stuk ongedierte een keer zo in de USA moeten doen! Ging hij gelijk in de boeien, Agenten moet het recht krijgen om zulk afval gelijk verrot te slaan	292294402	IMCSnederland	Netherlands		@MattijsGlas @Mirjam152	We sell and buy nice and all original WWII militairy collectibles. Visit our site http://www.imcsmilitaria.com	IMPLICIT	GROUP
1061819063578607616	hou je kanker bek	767028158092763136	kvrstxnn_bot				ik ben een bot van @kvrstxnn_ en gemaak door @KwinsiiJongs	EXPLICIT	OTHER
1064443618226786304	Die Erik snap er ook geen reet van wat Wim hem uitlegt wat is dat een sukkel zeg.	1031248647495856129	PieterJanssen14					EXPLICIT	INDIVIDUAL
1064885643828965378	Doorgedraaide zwarte piet hater roept maar wat.	3050890191	colourbird00				Wordt wakker denk zelf,liever racist dan landverrader,zet MSM op zwart,anti globalist,elite willen chaos en gebruikt daar de islam voor.	EXPLICIT	INDIVIDUAL
1075433143426007040	@chrisklomp de PVV is tegen geweld .dus weer dom gelul en ze zijn geen racisten, nu is moslim geen ras, ook marokkaan en een turk is geen ras. Maar links( zoals altijd ) zijn wel racisten want ze tegen zwarte piet of te wel anti antilliaan, anti Surinamers .	937694180.0	PaulineDuimel	Rotterdam		@chrisklomp		EXPLICIT	GROUP
665516209601961986	@RealDutchRoots @rrdoetjes @Gielah @RijnPatrick alle moslims zeggen: er bestaat geen moderate islam. Islam is islam	2239616842	koentje4242	#stopdeinvasie		@RealDutchRoots @rrdoetjes @Gielah @RijnPatrick	Uw argwaan is onderbuikgevoel, uw kritiek is racisme, uw verzet is fascisme, uw zorgen zijn een fobie en oh ja: u bent een nazi.	IMPLICIT	GROUP
1061927598853369856	Aantal faillissementen neemt weer toe. Maar volgens #Rubberrug @MinPres @markrutte de #LiegendeHollander gaat het 'fantastisch' in Nederland en gaat IEDEREEN er op 'vooruit'. https://t.co/HYprjlCUaX via @NUnl	1024968395597524992	EUSSR3	Leiden	#Rubberrug #LiegendeHollander	@MinPres @markrutte	#EU is a big lie. It should be called #EUSSR It's not a democracy but a socialist salvation as Hitler wanted. Tweets in Dutch and English.	EXPLICIT	INDIVIDUAL
1062686582132613120	@ronblom4 @dymphy50 Verrot stampen, 30 jaar dwangarbeid met regelmatig de zweep erover! Stuk stront	292294402	IMCSnederland	Netherlands		@ronblom4 @dymphy50	We sell and buy nice and all original WWII militairy collectibles. Visit our site http://www.imcsmilitaria.com	EXPLICIT	INDIVIDUAL
665479120474755072	@NoordAfrikandel Nog zo \u00e9\u00e9n die wil dat ik stop met het bekritiseren van Moslims en hun fascisme, typerend voor de huidige Islam in de EU	2450272952	GrenzenNuDicht	Den Haag		@NoordAfrikandel	Grenzsicherung. Wir schaffen es!	IMPLICIT	GROUP
841753291872690181	@volkskrant tuurlijk ??, moslims fokken als konijnen ! nog ff en we worden als nederlander gewoon uigebroed in ons eigen land, dank u....	713277382.0	riekdegigant48	Rotterdam noord, Nederland		@volkskrant	music and hifi enthousiast ,gamer and national pain in the ass.	EXPLICIT	GROUP
1062045555961053184	hou je vieze bek	767028158092763136	kvrstxnn_bot				ik ben een bot van @kvrstxnn_ en gemaak door @KwinsiiJongs	EXPLICIT	INDIVIDUAL
840164052303245312	@DFranksen Dus we moeten eigenlijk 2x geld geven,eerst aan giro 555, daarna aan al die dobbernegers die hier naar toe komen! #jadaaag	3292431476	Teunoever		#jadaaag	@DFranksen	Anti-EU(VOOR Europa) Islam betekent einde beschaving! Voor beslissingen door het volk via een bindend referendum! En,o ja,ook nog Feyenoordsupporter!	EXPLICIT	GROUP
1064520368575123456	Koop geen BH's van deze trut niemand meer graag dit uitschot en vies peuk die eerst de HB's zelf aan doet en dan gaat verkopen is toch niet goed bij haar hoofd. echt een vieze hoer is het	1031248647495856129	PieterJanssen14					EXPLICIT	INDIVIDUAL
840665077275586566	Zal maandag gezellig zijn op het werk. Top man, de politiek maakt sfeer en het domme volgvolk gaat de straat op. #turkijerel	899920052.0	barry010010	Rotterdam	#turkijerel		Hardwerkende papa, fan van voetbal, Bacardi cola. Lees alles met een glimlach!	EXPLICIT	GROUP
1063856274612334593	Zodra alle Zwarte Peten wit gemaakt zijn gaat @TheRebelThePoet weer zeiken dat er alleen maar witten meedoen met Sinterklaas en dat er ook zwarte pieten moeten zijn...	1158183745	SLECHTVOLK	#verNederland		@TheRebelThePoet	Het Leven Is Als Lucille Werner... Het Kan Raar Lopen | ANTI #EU | Ik Ben De Goeiste | Bal Gehakt | Frikandel | Zak Patat | Drs. | Bedrijfseconoom | \ud83c\udf3f	IMPLICIT	INDIVIDUAL
1062006064089047040	@Varixy @mp3_yesr_uitelk Broer hjb als je zo greedy bent geef je kk iban ik maak ook euro naar jou over fucking balzak	2979660137	Ozann020	🇳🇱#LIJPESEASON		@Varixy @mp3_yesr_uitelk	000000	EXPLICIT	INDIVIDUAL
1063546920826798082	@NonaVanBraeckel is een slet RT @Sltjesznoveral: @NonaVanBraeckel is een slet RT @EbruKoc666: Lekker met me kutje spelen 😋 #geil #slet #nat	825433854085386240	Sltjesznoveral		#geil #slet #nat	@NonaVanBraeckel @Sltjesznoveral @NonaVanBraeckel @EbruKoc666		EXPLICIT	INDIVIDUAL
665548104154877952	#Parijs Dit kan zo niet doorgaan Westen moet kiezen Ten onder gaan OF islam verbieden moslims zweren islam af of vertrekken C'est ca	2906297560	ZilteBotte		#Parijs		Vrijzinnig. Ava Oriana Fallaci. Fan van rationele duurzaamheid. Pragmatisch. Islamkritisch. Bruggenbouwer als het kan. Viva Ocalan! RT is not endorsement.	IMPLICIT	GROUP
668537242533670912	@fahad_b52__ jou kanker moeder	281475886.0	FoRelate	Rotterdam		@fahad_b52__		EXPLICIT	INDIVIDUAL
1063562030429425669	@NonaVanBraeckel is een slet RT @Sltjesznoveral: @NonaVanBraeckel is een slet RT @NonaVanBraekel: RT @Sltjesznoveral: @NonaVanBraeckel is een slet RT @EbruKoc666: L… https://t.co/XPdswbUBeW	825433854085386240	Sltjesznoveral			@NonaVanBraeckel @Sltjesznoveral @NonaVanBraeckel @NonaVanBraekel		EXPLICIT	INDIVIDUAL
665550768745918464	@vaguelauren na 27000 aanslagen vanuit de islam is er een onmiskenbaar verband tussen islam en terreur. Geen enkel respect.	2946580996.0	FrankMuller_	Rotterdam, Zuid-Holland		@vaguelauren	MMPA Solutions	IMPLICIT	OTHER
840674515986317312	Weten al die turken wel wat fascisme inhoudt? #wateendombos#turkijerel	2207205923.0	CgKees	katwijk			Supporter vvKatwijk en nog veeeel meer	EXPLICIT	GROUP
841760575336124418	@PeterRdeV en opportunisten zoals jij. Verdiep je in democratie. De stem des volks. Niet de Herengracht..	87180678.0	Vetustioribus	Noordwijkerhout		@PeterRdeV	Sportmedisch ondernemer, verbindend denker...actief aandeelhouder van AFC Ajax NV	IMPLICIT	INDIVIDUAL
665648932744241152	@geertwilderspvv de moslim moet verboden worden in heel Europa....	207048180.0	paulleliveld	dordrecht (ZH).		@geertwilderspvv	Onderhoud BMW Motorfietsen voor R....RT/RS/GS/S/C	IMPLICIT	GROUP
667009022504132612	"Abaaoud wordt steeds ""t brein"" genoemd achter de aanslagen.Te veel eer lijkt me. 'Zieke geest' past beter. 'Brains' is uit the Thunderbirds."	356755941.0	JouwAdvocaat	Portland, Hoogvliet, Rozenburg			advocaat en ondernemer, familie- en jeugdrecht, jazz, stripverhalen, kunst en trappist, maar bovenal vader van 2 goeie kerels.Twittert op persoonlijke titel.	EXPLICIT	INDIVIDUAL
667837254749016064	Het is echt bezopen dat de NPO van ons belastinggeld idioten als Naftaniel een spreekbuis geeft.	443401900.0	Frank_Lopez_123	Delft			Maybe you and Sosa know something I dont know! - Frank is the greatest! said nobody ever - Wir irrten uns aneinander, es war eine schöne Zeit	EXPLICIT	GROUP
1061920236319002624	Het is echt een hoeren maandag vandaag dit betekenf: Nancy ajram mix luisteren	786593731583602688	ILLMATHICC	Muddafukkin HOLLAND				EXPLICIT	OTHER
1062054977861009412	Hebben jullie soms ook dat je in de spiegel kijkt en denkt: Jeetje wat ben jij kk lelijk zeg	2979660137	Ozann020	🇳🇱#LIJPESEASON			000000	EXPLICIT	INDIVIDUAL
841346261836021761	Whahaha één klein debatje en #schreeuwer #wilders wordt beide oortjes gewassen, want totaal geen onderbouwde plannen. #eenvandaag	741417720.0	GeertBrondsema	Uithuizen, Eemsmond	#schreeuwer #wilders #eenvandaag		Offshore ~ Dutch sector | ⚽️ FC Groningen Vak E ⚽ Miglied BvB Dortmund | 🎤U2 , Simple Minds & the Boss	EXPLICIT	INDIVIDUAL
668038626509475840	Die terreurdreiging zou al een pak minder zijn moesten er wat meer 'gematigde moslims' niet aan hun burgerplicht verzaken..	2686086289	quhba	Somewhere in the Occident.			Father of Superman & Superbaby. Goddess on his side.Lives the haram dolce vita. Proud Kafir. #jesuischarlie	IMPLICIT	GROUP
1061925577756762112	Ettertje Verstappen dauwt eerst zijn auto vol naar binnen, waar Ocon al reed en na de race nog even schelden en duwen, want Maxje denkt ALTIJD gelijk te hebben. Krijgt twee dagen taakstraf bij FIA voor duwen Ocon https://t.co/CgW6dM2N9w via @NUnl	1024968395597524992	EUSSR3	Leiden			#EU is a big lie. It should be called #EUSSR It's not a democracy but a socialist salvation as Hitler wanted. Tweets in Dutch and English.	EXPLICIT	INDIVIDUAL
1062704286008832000	Kijk ik ben machteloos want ik zweer dat ik haar helemaal de kanker had in geslagen in die kanker techniek lokaal maarja als je leerling zijnde heb je geen macht Je wilt niet weten hoe kk boos deze kk hoer mij heeft gemaakt ik zweer	2979660137	Ozann020	🇳🇱#LIJPESEASON			Time heals the pain...	EXPLICIT	INDIVIDUAL
667945002425786368	Op naar zwarte pieten land #lovesinterklaasenzwartepiet	378508544.0	SmoelWerk	Nederland, Maassluis	#lovesinterklaasenzwartepiet		Schminken, schminken en nog meer schminken. Overal is inspiratie! Zoveel moois dat op mijn pad komt.	IMPLICIT	GROUP
667077349301710853	De islam is DE ideologie die teruggedrongen moet worden naar de doodse zandbak van de geografische beperking en bestreden moet worden HIER!	22180345.0	surdiefinnis	Delft			Let's not forget the bike, especially in the Netherlands a vehicle even more loved than the car, on which mr. Zappa gets his first acoustic wide audience!	IMPLICIT	OTHER
667456691395543040	Kan die Mohamed zn bek niet eens dicht houden als grote mensen praten... Jesus Christus he....#powned #studiopowned	3311058190.0	medema1979	Wirdumerdraai, Loppersum	#powned #studiopowned		visserman, zeeman, baggerboer, altijd Jan Kaas op safarie, Bedumer in Wirdum, Groninger.	EXPLICIT	INDIVIDUAL
665893531056214016	passief agressief mensen met achterlijke reacties op de recente gebeurtenissen defrienden, check	1544066527	START2FASHION				Everything you see and more - contact: joppedc@telenet.be	EXPLICIT	GROUP
666285885151944704	Zonder Islam geen moslimextremisme, klopt helemaal. Maar dat betekend niet dat de islam of alle moslims slecht zijn #PVV #Parijs #ISIS	313972139.0	Klokjebruier	Groningen	#PVV #Parijs #ISIS		22|Wereldburger|Christen|FCG|Nederhop|U2|Fresku|Rennen|Voetbal|Mening over nieuws actualiteiten en vluchtelingencrisis|	IMPLICIT	GROUP
841681763491545092	Als ik een burgerschapsexamen zou mogen opstellen zou @SarahSmeyers alleszins niet slagen. Of zijn onze Westerse waarden toch verschillend?	225878791	JohannesVal	POPERINGE		@SarahSmeyers	Poperinge City | KSA | Speelplein | En nog zoveel meer!	IMPLICIT	INDIVIDUAL
